ImgPath,category,occasion,occasion_confidence
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2119_0.jpg,sneakers,Casual,TensorBase(0.9601)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2121_0.jpg,bag,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2124_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2128_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2131_0.jpg,womens-dresses,Casual,TensorBase(0.9169)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2133_0.jpg,womens-dresses,Casual,TensorBase(0.9762)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2134_0.jpg,womens-dresses,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2135_0.jpg,womens-dresses,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2138_0.jpg,womens-dresses,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2140_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2141_0.jpg,womens-regular-pants,Casual,TensorBase(0.7733)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2143_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2144_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2149_0.jpg,sandals,Casual,TensorBase(0.9593)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2150_0.jpg,womens-regular-pants,Casual,TensorBase(0.9805)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2151_0.jpg,womens-dresses,Casual,TensorBase(0.9834)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2153_0.jpg,womens-dresses,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2159_0.jpg,womens-regular-pants,Casual,TensorBase(0.9788)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2161_0.jpg,bag,Casual,TensorBase(0.9978)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2175_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2178_0.jpg,womens-dresses,Casual,TensorBase(0.9984)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2179_0.jpg,womens-jumpers,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2182_0.jpg,sandals,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2183_0.jpg,womens-dresses,Casual,TensorBase(0.9989)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2184_0.jpg,womens-regular-pants,Sports,TensorBase(0.7369)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2188_0.jpg,womens-dresses,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2190_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2192_0.jpg,bag,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2193_0.jpg,womens-dresses,Casual,TensorBase(0.9967)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2194_0.jpg,womens-jumpers,Casual,TensorBase(0.9949)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2201_0.jpg,sneakers,Casual,TensorBase(0.9783)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2204_0.jpg,womens-jumpers,Casual,TensorBase(0.9849)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2205_0.jpg,womens-dresses,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2207_0.jpg,womens-dresses,Formal,TensorBase(0.7984)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_2208_0.jpg,womens-shorts,Casual,TensorBase(0.9525)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2212_0.jpg,womens-regular-pants,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2214_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2216_0.jpg,womens-dresses,Casual,TensorBase(0.9979)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2217_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2223_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2225_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2226_0.jpg,womens-dresses,Casual,TensorBase(0.9927)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2232_0.jpg,womens-regular-pants,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2234_0.jpg,womens-regular-pants,Casual,TensorBase(0.9846)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2235_0.jpg,womens-dresses,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2236_0.jpg,womens-dresses,Casual,TensorBase(0.9989)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2238_0.jpg,sandals,Casual,TensorBase(0.9990)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2239_0.jpg,womens-dresses,Casual,TensorBase(0.9988)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2240_0.jpg,womens-dresses,Casual,TensorBase(0.9856)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2241_0.jpg,sandals,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2242_0.jpg,womens-dresses,Casual,TensorBase(0.9981)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2243_0.jpg,womens-dresses,Casual,TensorBase(0.9956)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2245_0.jpg,womens-jumpers,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2246_0.jpg,womens-dresses,Casual,TensorBase(0.9954)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2248_0.jpg,womens-regular-pants,Casual,TensorBase(0.9875)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2250_0.jpg,womens-skirts,Casual,TensorBase(0.9037)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2253_0.jpg,womens-jumpers,Casual,TensorBase(0.9865)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2255_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2256_0.jpg,womens-skirts,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2257_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2258_0.jpg,womens-regular-pants,Casual,TensorBase(0.9967)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2265_0.jpg,womens-dresses,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2266_0.jpg,womens-jumpers,Casual,TensorBase(0.9971)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2269_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2270_0.jpg,womens-skirts,Casual,TensorBase(0.9928)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2271_0.jpg,womens-dresses,Casual,TensorBase(0.9968)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2278_0.jpg,womens-dresses,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2281_0.jpg,womens-skirts,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2282_0.jpg,womens-skirts,Casual,TensorBase(0.6614)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2283_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2284_0.jpg,womens-dresses,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2285_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2286_0.jpg,womens-dresses,Casual,TensorBase(0.9908)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2287_0.jpg,womens-regular-pants,Casual,TensorBase(0.9000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2291_0.jpg,womens-dresses,Casual,TensorBase(0.5957)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2292_0.jpg,bag,Casual,TensorBase(0.8979)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2304_0.jpg,womens-regular-pants,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2307_0.jpg,womens-dresses,Casual,TensorBase(0.9990)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2310_0.jpg,womens-dresses,Casual,TensorBase(0.7267)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2311_0.jpg,womens-dresses,Casual,TensorBase(0.9975)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2315_0.jpg,womens-jumpers,Casual,TensorBase(0.9225)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2321_0.jpg,womens-dresses,Casual,TensorBase(0.9979)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2322_0.jpg,womens-dresses,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2324_0.jpg,womens-dresses,Casual,TensorBase(0.9988)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2328_0.jpg,womens-dresses,Casual,TensorBase(0.9385)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2331_0.jpg,womens-dresses,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2332_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2334_0.jpg,womens-dresses,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2335_0.jpg,sneakers,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2336_0.jpg,womens-dresses,Casual,TensorBase(0.9955)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2337_0.jpg,womens-dresses,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2338_0.jpg,womens-dresses,Casual,TensorBase(0.9947)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2339_0.jpg,womens-dresses,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2341_0.jpg,sandals,Casual,TensorBase(0.9507)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2347_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2348_0.jpg,womens-dresses,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2349_0.jpg,womens-regular-pants,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2353_0.jpg,womens-dresses,Casual,TensorBase(0.9990)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2354_0.jpg,sandals,Casual,TensorBase(0.9248)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2357_0.jpg,womens-regular-pants,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2359_0.jpg,womens-dresses,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2360_0.jpg,sneakers,Casual,TensorBase(0.6285)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2361_0.jpg,womens-dresses,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_2362_0.jpg,womens-shorts,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2364_0.jpg,womens-skirts,Casual,TensorBase(0.5157)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2365_0.jpg,womens-regular-pants,Casual,TensorBase(0.8402)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2366_0.jpg,sneakers,Casual,TensorBase(0.6906)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2367_0.jpg,womens-dresses,Casual,TensorBase(0.9948)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2371_0.jpg,womens-jumpers,Casual,TensorBase(0.9171)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2372_0.jpg,womens-dresses,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2375_0.jpg,sneakers,Casual,TensorBase(0.8794)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2376_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2380_0.jpg,womens-regular-pants,Casual,TensorBase(0.9845)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2381_0.jpg,sandals,Casual,TensorBase(0.9835)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2382_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2386_0.jpg,womens-skirts,Casual,TensorBase(0.9974)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2389_0.jpg,sandals,Casual,TensorBase(0.9948)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2391_0.jpg,womens-regular-pants,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2397_0.jpg,womens-dresses,Casual,TensorBase(0.9967)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2400_0.jpg,womens-dresses,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2402_0.jpg,sandals,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2411_0.jpg,womens-regular-pants,Casual,TensorBase(0.9953)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2414_0.jpg,womens-dresses,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2416_0.jpg,womens-dresses,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2420_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2421_0.jpg,womens-regular-pants,Casual,TensorBase(0.9227)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2423_0.jpg,womens-dresses,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2425_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-shorts_prod_2427_0.jpg,womens-shorts,Casual,TensorBase(0.9892)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2430_0.jpg,womens-skirts,Sports,TensorBase(0.7281)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2431_0.jpg,sandals,Casual,TensorBase(0.9993)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2436_0.jpg,womens-dresses,Formal,TensorBase(0.9666)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2438_0.jpg,womens-dresses,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2439_0.jpg,bag,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2448_0.jpg,womens-dresses,Casual,TensorBase(0.9971)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2449_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2451_0.jpg,womens-dresses,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2453_0.jpg,womens-regular-pants,Casual,TensorBase(0.8894)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2454_0.jpg,womens-dresses,Casual,TensorBase(0.9980)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2455_0.jpg,womens-dresses,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2456_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-dresses_prod_2457_0.jpg,womens-dresses,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2461_0.jpg,womens-regular-pants,Casual,TensorBase(0.9970)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2464_0.jpg,womens-jumpers,Casual,TensorBase(0.9836)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2471_0.jpg,womens-jumpers,Casual,TensorBase(0.9443)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2473_0.jpg,womens-skirts,Casual,TensorBase(0.9994)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2478_0.jpg,womens-regular-pants,Casual,TensorBase(0.9903)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2481_0.jpg,bag,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2487_0.jpg,womens-regular-pants,Casual,TensorBase(0.7525)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_2493_0.jpg,boots,Casual,TensorBase(0.9961)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2498_0.jpg,womens-jumpers,Casual,TensorBase(0.9971)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_2510_0.jpg,boots,Casual,TensorBase(0.9980)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2517_0.jpg,womens-jumpers,Casual,TensorBase(0.9886)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2523_0.jpg,womens-jumpers,Casual,TensorBase(0.9953)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2524_0.jpg,sneakers,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2528_0.jpg,sandals,Casual,TensorBase(0.9989)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2539_0.jpg,womens-regular-pants,Sports,TensorBase(0.5236)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2543_0.jpg,sneakers,Casual,TensorBase(0.9663)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2544_0.jpg,sneakers,Casual,TensorBase(0.9973)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2546_0.jpg,womens-regular-pants,Casual,TensorBase(0.9153)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2550_0.jpg,sneakers,Casual,TensorBase(0.9822)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2553_0.jpg,sandals,Casual,TensorBase(0.9714)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2560_0.jpg,sneakers,Casual,TensorBase(0.9970)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2567_0.jpg,bag,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2569_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2573_0.jpg,sandals,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2578_0.jpg,womens-jumpers,Casual,TensorBase(0.9997)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2579_0.jpg,sandals,Casual,TensorBase(0.9950)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2584_0.jpg,sneakers,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2596_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_2597_0.jpg,boots,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2600_0.jpg,womens-regular-pants,Casual,TensorBase(0.8456)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2604_0.jpg,womens-jumpers,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2629_0.jpg,sandals,Casual,TensorBase(0.9730)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2630_0.jpg,womens-skirts,Casual,TensorBase(0.9995)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2633_0.jpg,bag,Casual,TensorBase(0.8632)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2634_0.jpg,sandals,Casual,TensorBase(0.9984)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2636_0.jpg,sandals,Casual,TensorBase(0.9716)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2646_0.jpg,sneakers,Casual,TensorBase(0.9971)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2650_0.jpg,womens-jumpers,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2651_0.jpg,womens-regular-pants,Casual,TensorBase(0.7422)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2663_0.jpg,sandals,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2669_0.jpg,womens-jumpers,Casual,TensorBase(0.9992)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2672_0.jpg,womens-regular-pants,Casual,TensorBase(0.5178)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2689_0.jpg,womens-jumpers,Casual,TensorBase(0.9977)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2699_0.jpg,womens-regular-pants,Casual,TensorBase(0.9919)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_2710_0.jpg,boots,Casual,TensorBase(0.7851)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2711_0.jpg,sandals,Casual,TensorBase(0.9999)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2715_0.jpg,womens-skirts,Casual,TensorBase(0.9681)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2716_0.jpg,womens-jumpers,Casual,TensorBase(0.9982)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2750_0.jpg,womens-skirts,Casual,TensorBase(0.5512)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2751_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2754_0.jpg,sneakers,Casual,TensorBase(0.9280)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2759_0.jpg,sandals,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2768_0.jpg,sandals,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/bag_prod_2769_0.jpg,bag,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2776_0.jpg,womens-jumpers,Casual,TensorBase(0.9951)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2777_0.jpg,womens-regular-pants,Casual,TensorBase(0.9998)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2778_0.jpg,sandals,Casual,TensorBase(0.9996)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2780_0.jpg,womens-jumpers,Casual,TensorBase(0.9987)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-regular-pants_prod_2782_0.jpg,womens-regular-pants,Casual,TensorBase(0.9884)
../data/retailer_test_sets/bluebungalow_2k_single_image/boots_prod_2784_0.jpg,boots,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2790_0.jpg,womens-jumpers,Casual,TensorBase(0.9985)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-jumpers_prod_2791_0.jpg,womens-jumpers,Casual,TensorBase(1.0000)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2793_0.jpg,womens-skirts,Casual,TensorBase(0.9966)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2794_0.jpg,womens-skirts,Casual,TensorBase(0.9939)
../data/retailer_test_sets/bluebungalow_2k_single_image/sandals_prod_2796_0.jpg,sandals,Casual,TensorBase(0.9990)
../data/retailer_test_sets/bluebungalow_2k_single_image/womens-skirts_prod_2799_0.jpg,womens-skirts,Casual,TensorBase(0.8812)
../data/retailer_test_sets/bluebungalow_2k_single_image/sneakers_prod_2805_0.jpg,sneakers,Sports,TensorBase(0.6917)
